Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F1509,"Gibson Consumer Law Group, LLC",,,,1,2,3,"2948, 3056"
F1510,Herman Jones LLP,,,,1,2,2,"2948, 3073"
F1511,"Bottini & Bottini, Inc.",,,,1,2,2,"2948, 3149"
F1512,Loevy & Loevy,Loevy and Loevy,,,1,2,4,"2967, 3143"
F1513,"The Moskowitz Law Firm, PLLC",The Moskowitz Law Firm PLLC,,,1,2,5,"2969, 3076"
F1514,Golomb Spirt Grunfeld PC,,,,1,1,1,2969
F1515,"Goodrich & Associates, P.C.",,,,1,1,2,2969
F1516,Merlin Law Group,,,,1,1,2,2969
F1517,Burr Forman McNair,,,,1,1,2,2972
F1518,"Rawlings & Associates, PLLC",,,,1,1,1,2966
F1519,Raizner Slania LLP,,,,1,1,1,2968
F1520,Sauder Schelkopf LLC,,,,1,1,1,2968
F1521,"Alston & Bird, LLP",,,,1,1,3,2969
F1522,"Timoney Knox, LLP",,,,1,1,3,2969
F1523,"DiBella, Geer, McAllister & Best, P.C.",,,,1,1,3,2969
F1524,"Levy Konigsberg, LLP",,,,1,1,1,2973
F1525,Martin Baughman,,,,1,1,1,2973
F1526,"The Drakulich Firm, APLC",,,,1,1,2,2973
F1527,"Rappaport, Glass, Levine, & Zullo, LLP",,,,1,1,2,2973
F1528,"Levy Kongsberg, LLP",,,,1,1,1,2973
F1529,Breit Biniazan,BREIT BINIAZAN,,,1,2,4,"2974, 3092"
F1530,SeegerWeiss LLP,,,,1,1,1,2973
F1531,Miller Schirger LLC,,,,1,1,1,2975
F1532,Faegre Drinker,,,,1,1,1,2973
F1533,Skadden,,,,1,1,1,2973
F1534,Riggs Abney Neal Turpen Orbison & Lewis,,,,1,1,3,2977
F1535,"Axinn, Veltrop & Harkrider LLP",,,,1,1,1,2977
F1536,Swigart Law Group,,,,1,1,1,2992
F1537,Browne George Ross O’Brien Annaguey & Ellis,Browne George Ross O’Brien Annaguey & Ellis LLP,,,1,1,2,2989
F1538,"Anastopoulo Law Firm, LLC",,,,1,1,2,2989
F1539,McDonald Worley,"McDonald Worley, PC",,,1,3,6,"2989, 3029, 3081"
F1540,"Pessah Law Group, PC",,,,1,1,2,2989
F1541,Safirstein Metcalf LLP,,,,1,1,1,2989
F1542,Grossman Roth Yaffa Cohen P.A.,,,,1,1,1,2989
F1543,"Levy Konisgberg, LLP",,,,1,1,1,2973
F1544,"Dollar, Burns, Becker & Hershewe, L.C.",,,,1,1,1,2984
F1545,"Bozeman Law Firm, P.A.",,,,1,1,1,2998
F1546,The Law Office of Daniel G. Shay,,,,1,1,1,2992
F1547,"McShane & Brady, LLC",McShane & Brady LLC,,,1,4,6,"2994, 3019, 3073, 3096"
F1548,Steyer Lowenthal,,,,1,2,3,"2985, 3001"
F1549,"Mehri & Skalet, PLLC",,,,1,1,1,2996
F1550,"Sonosky, Chambers, Sachse, Miller & Monkman, LLP",,,,1,1,1,2996
F1551,"Browne Pelican, PLLC",,,,1,1,1,2996
F1552,Devine Goodman Rasco & Watts-FitzGerald LLP,,,,1,1,1,2994
F1553,"Fell Law, PC",,,,1,1,1,2994
F1554,Law Office of Kenneth E. Berger LLC,,,,1,1,1,2994
F1555,Dennis Spurling PLLC Attorneys at Law,,,,1,1,1,3014
F1556,The Cates Law Firm,,,,1,1,1,3004
F1557,"LaMacchia Law, PC",,,,1,1,1,3004
F1558,Williams Dirks Dameron LLC,,,,1,1,2,3009
F1559,"Cates Mahoney, LLC",,,,1,1,1,3004
F1560,Wagstaff Law Firm,,,,1,1,1,3004
F1561,Elias LLC,,,,1,1,1,3006
F1562,OnderLaw LLC,OnderLaw,,,1,2,2,"3006, 3140"
F1563,Hollingsworth LLP,,,,1,1,3,3006
F1564,Wienand and Bagin,,,,1,1,1,3014
F1565,"Walsh Law, PLC",Walsh Law PLC,,,1,1,2,3015
F1566,"Milberg Coleman Cryson Phillips Grossman, PCCL",,,,1,1,1,3009
F1567,Shub Law Firm LLC,Shub Law Firm,,,1,2,2,"3009, 3025"
F1568,"Levensten Law Firm, PC",,,,1,1,1,3009
F1569,Tadler Law LLP,,,,1,1,1,3009
F1570,Law Offices of Ronald Marron,,,,1,1,1,3019
F1571,Morgan & Morgan Mass Tort Dept.,,,,1,3,3,"3014, 3019, 3114"
F1572,Hotze Runkle LLC,Hotze Runkle PLLC,,,1,1,3,3023
F1573,Chimicles Schwartz Kriner & Donaldson-Smith LLP,,,,1,1,1,3014
F1574,"Ron Austin Law, LLC",Ron Austin Law,,,1,1,2,3014
F1575,Sharp Law LLP,"Sharp Law, LLP",,,1,3,7,"2993, 3014, 3021"
F1576,Kelley Ferraro LLC,"Kelley & Ferraro, LLP",,,1,3,5,"3014, 3080, 3092"
F1577,"Robert Peirce & Associates, P.C.",Robert Peirce & Associates,ROBERT PEIRCE & ASSOCIATES P.C.,,1,3,6,"3014, 3092, 3140"
F1578,"Rubenstein Law, P.A.",Rubenstein Law,,,1,2,3,"3014, 3140"
F1579,"Hensley Legal Group, PC",,,,1,1,2,3014
F1580,"Messa & Associates, P.C.",,,,1,1,2,3014
F1581,"Campbell & Levine, LLC",,,,1,1,2,3014
F1582,"Onder Law, LLC",,,,1,1,2,3014
F1583,Silver Golub & Teitell LLP,,,,1,4,5,"3014, 3025, 3128, 3144"
F1584,East End Trial Group LLC,,,,1,1,2,3014
F1585,"Deakle-Johnson Law Firm, PLLC",,,,1,1,1,3021
F1586,Deakle Sholtis & Hamil,,,,1,1,1,3021
F1587,"Pasley, Nuce, Mallory & Davis, LLC",,,,1,1,1,3021
F1588,"Strassburger, McKenna, Gutnick & Gefsky",,,,1,1,1,3021
F1589,Levin Law Firm,,,,1,1,1,3014
F1590,Montgomery McCracken Walker & Rhoads LLP,"Montgomery McCracken, Walker & Rhoads LLP",,,1,1,2,3028
F1591,"Lyons & Flood, LLP",,,,1,1,1,3028
F1592,"Mahoney & Keane, LLP",,,,1,1,1,3028
F1593,"Giuliano, McDonnell and Perrone, LLP",,,,1,1,1,3028
F1594,"Flynn, Delich and Wise, LLP",,,,1,1,1,3028
F1595,"Lane, Powell, P.C.",,,,1,1,1,3028
F1596,"Marwedel, Minichello and Reeb, PC",,,,1,1,1,3028
F1597,Hill Rivkins LLP,,,,1,1,1,3028
F1598,Nicoletti Hornig & Sweeney,NICOLETTI HORNIG & SWEENEY,,,1,1,2,3028
F1599,Gibson Robb & Lindh LLP,,,,1,1,1,3028
F1600,Kennedys Law LLP,,,,1,1,1,3028
F1601,Law Offices of Ronald Maron,,,,1,1,1,3019
F1602,"Levin, Rojas, Camassar & Reck, LLC",,,,1,2,3,"3026, 3081"
F1603,Fulmer Sill,,,,1,2,4,"3026, 3108"
F1604,"Peiffer Wolf Carr Kane Conway & Wise, LLP","PEIFFER WOLF CARR KANE CONWAY & WISE, LLP",Peiffer Wolf Carr Kane Conway & Wise,,1,4,9,"3026, 3079, 3084, 3092"
F1605,The Dixon Firm,,,,1,1,1,3026
F1606,Kaveny & Kroll,,,,1,1,1,3026
F1607,Goldenberg Lauricella PLLC,,,,1,1,1,3026
F1608,Ferrer Poirot Feller,,,,1,1,1,3026
F1609,"Strauss Troy Co., LPA",,,,1,1,1,3025
F1610,"Poulin Willey Anastopoulo, LLC",,,,1,1,1,3025
F1611,"Markovits, Stock & Demarco, LLC",,,,1,1,1,3025
F1612,Schubert Jonckheer & Kolbe LLP,Schubert Jonckheer & Kolbe,,,1,3,3,"3025, 3096, 3149"
F1613,"TISDALE & NAST LAW OFFICES, LLC",,,,1,1,1,3028
F1614,"Bernheim Kelley Battista & Bliss, LLC",,,,1,1,1,3029
F1615,Derfner & Altman,,,,1,1,1,3031
F1616,Karon LLC,,,,1,1,2,3031
F1617,Rueb Stoller Daniel,,,,1,1,1,3029
F1618,Nigh Goldenberg Raso & Vaughn,"Nigh Goldenberg Raso & Vaughn, PLLC","Nigh, Goldenberg, Raso & Vaughn PLLC",,1,5,6,"3029, 3084, 3089, 3092, 3140"
F1619,King Law,,,,1,1,1,3029
F1620,"Cadwalader, Wickersham & Taft LLP",,,,1,1,1,3031
F1621,AARP Foundation,,,,1,1,6,3035
F1622,"Kantor & Kantor, LLP","Kantor & Kantor, LLC",KANTOR & KANTOR LLP,,1,1,6,3035
F1623,"Streett Law Firm, P.A.",,,,1,1,1,3032
F1624,"Blue, LLP",Blue LLP,,,1,1,4,3035
F1625,Goldman Ismail Tomaselli Brennan & Baum LLP,,,,1,1,1,3036
F1626,Robinson Bradshaw & Hinson,,,,1,1,1,3036
F1627,Turning Point Litigation; Mullins Duncan Harrell & Russell PLLC,,,,1,1,1,3036
F1628,Bronster Fujichaku Robbins A Law Corporation,,,,1,1,2,3036
F1629,Siri & Glimstad LLP,,,,1,1,1,3036
F1630,"Downing, Allison & Jorgenson",,,,1,1,1,3036
F1631,"Margulis Gelfand, LLC",,,,1,1,1,3036
F1632,Mack Rosenberg Law,,,,1,1,1,3036
F1633,"A. LIBERATORE, P.C.",,,,1,1,1,3036
F1634,Tinsman & Sciano Inc.,,,,1,1,1,3037
F1635,Preuss | Foster Law,,,,1,1,1,3037
F1636,Dilley Law Firm,,,,1,1,1,3037
F1637,"McIntyre Thanasides Bringgold Elliott Grimaldi & Guito, P.A.",,,,1,1,1,3037
F1638,"Forester Haynie, PLLC",,,,1,1,2,3044
F1639,"Jacob D. Fuchsberg Law Firm, LLP",,,,1,1,2,3044
F1640,Weisman Kennedy,,,,1,1,2,3044
F1641,Honik LLC,,,,1,1,2,3050
F1642,"ALLEN STOVAL NEUMAN & ASHTON, LLP",,,,1,1,1,3052
F1643,GROTEFFELD HOFFMANN LLP,,,,1,1,2,3052
F1644,"BERGER KAHN, A Law Corporation.",,,,1,1,1,3052
F1645,LAW OFFICES OF ROBERT A. STUNTMAN. P.C.,,,,1,1,1,3052
F1646,GROTEFELD HOFFMANN LLP,,,,1,1,2,3052
F1647,MWH Law Group LLP,,,,1,1,1,3052
F1648,Caplan Cobb LLC,,,,1,1,1,3051
F1649,"The Blakely Firm, LLC",,,,1,1,1,3051
F1650,Dann Law,,,,1,1,1,3056
F1651,"McCune Wright Arevalo, LLP",,,,1,1,2,2993
F1652,Eckert Seamans,,,,1,1,2,3060
F1653,Sims Funk PLC,"Sims Funk, PLC",,,1,1,2,3071
F1654,"DeSouza Law, PA",,,,1,1,1,3075
F1655,Miles & Stockbridge P.C.,,,,1,1,1,3075
F1656,"Lowery Dannenberg, P.C.",,,,1,1,2,3071
F1657,Edelson Lechtzin LLP,,,,1,1,4,2993
F1658,"Bryson, Harris, Suciu & Demay PLLC",,,,1,1,2,3078
F1659,Lee Segui PLLC,,,,1,1,2,3078
F1660,"Pinto Coates Kyre & Bowers, PLLC",,,,1,1,1,3062
F1661,MARCUS & ZELMAN LLC,,,,1,1,1,3074
F1662,WALLACE MILLER,Wallace Miller,,,1,2,4,"3079, 3092"
F1663,ANAPOLWEISS,,,,1,1,1,3079
F1664,CROSS LAW FIRM,,,,1,1,1,3078
F1665,"OMER LAW FIRM, PLLC",,,,1,1,1,3078
F1666,"Roberts Law Firm US, PC",,,,1,2,6,"3080, 3110"
F1667,"Dickerson Oxton, LLC",Dickerson Oxton LLC,,,1,2,7,"3081, 3125"
F1668,Scout Law Group,,,,1,1,3,3081
F1669,Ratzan Weissman & Boldt,,,,1,2,4,"3081, 3125"
F1670,"The Cochran Firm – Dallas, PLLC",,,,1,1,3,3081
F1671,Balaban Law LLC,Balaban Law,,,1,2,4,"3081, 3125"
F1672,"Woodworth Law Firm, LLC",,,,1,1,3,3081
F1673,"Dickey Anderson, LLC",,,,1,1,3,3081
F1674,Robert Brown Law,,,,1,1,3,3081
F1675,"Trial Lawyers for Justice, P.C.",Trial Lawyers for Justice,,,1,2,4,"3081, 3125"
F1676,"Constant Legal Group, LLP",Constant Legal Group LLP,,,1,2,4,"3081, 3125"
F1677,Beus O’Connor McGroder PLLC,Beus O’Connor McGroder,,,1,2,3,"3081, 3125"
F1678,The Gori Law Firm,,,,1,2,2,"3081, 3094"
F1679,Ben Crump Law,,,,1,1,1,3080
F1680,"NS PR Law Services, LLC",,,,1,1,1,3080
F1681,The Cicala Law Firm PLLC,,,,1,1,1,3080
F1682,Liston & Deas PLLC,,,,1,1,1,3080
F1683,Forman Watkins & Krutz LLP,,,,1,1,1,3080
F1684,MSP Recovery Law Firm,,,,1,1,1,3080
F1685,"eDiscovery CoCounsel, PLLC",,,,1,1,1,3081
F1686,Friedman Gilbert + Gerhardstein,FRIEDMAN GILBERT + GERHARDSTEIN,,,1,1,3,3092
F1687,Pearce Lewis LLP,,,,1,1,1,3087
F1688,McKelvey Law LLC,,,,1,1,1,3087
F1689,Lytle Soule & Felty P.C.,,,,1,1,1,3087
F1690,The Sultzer Law Group P.C.,,,,1,1,1,3089
F1691,Clarkson Law Firm P.C.,Clarkson Law Firm,,,1,2,2,"3089, 3149"
F1692,Kaplan Gore LLP,,,,1,1,1,3089
F1693,Haber LLP,HABER LLP,,,1,1,3,3092
F1694,Flint Cooper Cohn Thompson & Miracle,FLINT COOPER COHN THOMPSON & MIRACLE,,,1,1,3,3092
F1695,Flint Cooper LLC,FLINT COOPER LLC,,,1,1,3,3092
F1696,Tittle & Perlmuter,,,,1,1,2,3092
F1697,Hammers Law Firm,Hammers Law,HAMMERS LAW FIRM,,1,2,4,"3092, 3094"
F1698,"Cooper Law Partners, PLLC",COOPER LAW PARTNERS PLLC,,,1,1,3,3092
F1699,Dolman Law Group,DOLMAN LAW GROUP,,,1,1,3,3092
F1700,Bey & Associates,BEY & ASSOCIATES,,,1,1,3,3092
F1701,Susen Law Firm,Susen Law Group,,,1,1,2,3094
F1702,Leif Cabraser Heimann and Bernstien,,,,1,1,1,3094
F1703,Ferrer Poirot Feller Daniel,,,,1,1,1,3094
F1704,Laborde Earles Injury Lawyers,,,,1,1,1,3094
F1705,Sullivan Paipan Block McManus Coffinas & Cannavo,,,,1,1,1,3094
F1706,Park Waichman,,,,1,1,1,3094
F1707,LOWE SCOTT FISHER,,,,1,1,1,3092
F1708,Pogust Goodhead,,,,1,1,1,3094
F1709,Alex Walsh Law,,,,1,1,1,3094
F1710,RMP LLP,,,,1,1,2,3110
F1711,"Marshall, Gerstein & Borun LLP",,,,1,1,1,3103
F1712,Gemini Law LLP,,,,1,1,1,3103
F1713,Fish & Richardson P.C.,,,,1,1,1,3103
F1714,Rakoczy Molino Mazzochi Siwik LLP,,,,1,1,1,3103
F1715,MOLOLAMKEN LLP,MoloLamken LLP,,,1,1,7,3113
F1716,The Kaplan Law Firm,Kaplan Law Firm,,,1,1,4,3111
F1717,Plakas Mannos,,,,1,1,1,3107
F1718,Spiro Harrison & Nelson,,,,1,1,1,3107
F1719,Bathaee Dunne LLP,,,,1,1,1,3107
F1720,BoiesBattin LLP,,,,1,1,1,3107
F1721,"Steven N. Williams Law, P.C.",,,,1,1,1,3107
F1722,"Morris, King & Hodge P.C.",,,,1,1,3,3108
F1723,Modjarrad Abusaad & Said,,,,1,1,1,3114
F1724,The Ward Law Firm,,,,1,1,2,3119
F1725,"Dodd Law Office, LLC",,,,1,1,2,3119
F1726,Allen Overy Shearman Sterling US LLP,,,,1,1,1,3110
F1727,Eimer Stahl LLP,,,,1,1,2,3110
F1728,Arnall Golden Gregory LLP,,,,1,1,2,3121
F1729,Devlin Law Firm LLC,,,,1,1,2,3108
F1730,Meyerson & Miller,,,,1,1,2,3108
F1731,Fishman Haygood L.L.P.,Fishman Haygood,,,1,2,3,"3108, 3140"
F1732,Robbins Geller Rudman & Dowd LLP - BR FL,,,,1,1,1,3115
F1733,Keller Rohrback LLP – CA,,,,1,1,1,3115
F1734,AVA Law Group,,,,1,1,1,3125
F1735,"Cutter Law, P.C.",,,,1,1,1,3125
F1736,"Bowen Hatch Law, PC",,,,1,1,1,3125
F1737,"Watson Burns, PLLC",,,,1,1,3,3127
F1738,"Methvin, Terrell, Yancey, Stephens, & Miller, P.C.",,,,1,1,1,3148
F1739,McIntyre Tate LLP,,,,1,1,1,3148
F1740,Lebaton Keller Sucharow LLP,,,,1,1,1,3149
F1741,"Newsome Melton, P.A.",,,,1,1,1,3128
F1742,"The Consumer Protection Attorney, P.A.",,,,1,1,1,3128
F1743,Kneupper & Covey P.C.,,,,1,1,1,3128
F1744,Connecticut Fair Housing Center,,,,1,1,1,3128
F1745,Law Offices of Ron Marron,,,,1,1,1,3128
F1746,Rothwell Figg,,,,1,1,2,3143
F1747,Klaris Law,,,,1,1,1,3143
F1748,"Frantz Law Group, APLC","FRANTZ LAW GROUP, APLC",,,1,1,4,3149
F1749,"MURPHY, HESSE, TOOMEY & LEHANE LLP",,,,1,1,2,3149
F1750,ARTIANO SHINOFF,,,,1,1,2,3149
F1751,"Pittman, Dutton, Hellums, Bradley & Mann",,,,1,1,2,3140
F1752,"Rafferty, Domnick, Cunningham, Yaffa",,,,1,1,1,3140
F1753,Hilliard Law,,,,1,1,1,3140
F1754,Kellogg Hansen,,,,1,1,1,3140
F1755,Stranch Jennings,,,,1,1,2,3140
F1756,Simmons Hanly,,,,1,1,1,3140
F1757,Dunn Sheehan,,,,1,1,1,3140
F1758,Schwaba Law Firm,,,,1,1,1,3140
F1759,Culpepper & Associates,,,,1,1,1,3140
F1760,Law Office of Barrett Yarbrough,,,,1,1,1,3140
F1761,Clark Partington,,,,1,1,1,3140
F1762,Cornell Law,,,,1,1,1,3140
