Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F1489,"OBell Law Firm, LLC",,,,1,1,1,2795
F1490,Hynes & Hernandez LLC,,,,1,1,1,2795
F1491,Evangelista Worley LLC,,,,1,1,1,2800
F1492,"The Doss Firm, LLC",,,,1,1,1,2800
F1493,Griffin & Strong P.C.,,,,1,1,1,2800
F1494,Office of the Tennessee State Attorney General,,,,1,1,1,2804
F1495,Office of the Washington State Attorney General,,,,1,1,1,2804
F1496,"Hayes Lorenzen Lawyers, PLC",,,,1,1,1,2816
F1497,"Cadwell Sanford Deibert & Garry, LLP",,,,1,1,1,2816
F1498,"GROSSMAN & MOORE, PLLC",,,,1,1,1,2809
F1499,GOLDEN LAW OFFICE,,,,1,1,1,2809
F1500,THE OLINDE FIRM,,,,1,1,1,2809
F1501,PORTER MALOUF,,,,1,1,1,2809
F1502,GARMER & PRATHER,,,,1,1,1,2809
F1503,ABBOTT LAW GROUP,,,,1,1,1,2809
F1504,LENZE LAWYERS,,,,1,1,1,2809
F1505,GRAY & WHITELAW,,,,1,1,1,2809
F1506,"Bellavia Blatt, PC",,,,1,1,1,2817
F1507,"Capshaw DeRieux, LLP",,,,1,1,1,2819
F1508,"Varnell & Warwick, P.A.",,,,1,1,1,2841
F1509,Andersen Sleater Sianni LLC,,,,1,1,1,2841
F1510,"Kincheloe, Litzenburg & Pendleton, PLLC",,,,1,1,1,2848
F1511,"Paul Byrd Law Firm, PLLC",,,,1,1,1,2820
F1512,Randles & Splittgerber LLP,,,,1,1,1,2820
F1513,"Schonbrun Seplow Harris Hoffman & Zeldes, LLP",,,,1,1,1,2843
F1514,"Kaufman and Canoles, PC",,,,1,1,1,2836
F1515,Law Office of Craig C. Reilly,,,,1,1,1,2836
F1516,Glasser and Glasser PLC,,,,1,1,1,2836
F1517,"Vorys, Sater, Seymour and Pease LLP",,,,1,1,1,2846
F1518,Derek G. Howard Law Firm,,,,1,1,1,2827
F1519,Johnston Pratt PLLC,,,,1,1,1,2827
F1520,"Haeggquist & Eck, LP",,,,1,1,1,2827
F1521,"Eggnatz Pascucci, P.A.",,,,1,1,1,2827
F1522,Scott Cole & Associates,,,,1,1,1,2827
F1523,"Jenkins, Mulligan & Gabriel, LLP",,,,1,1,1,2827
F1524,"Greenberg Taurig, LLP",,,,1,1,1,2873
F1525,Attorney Paul S. Rothstein,,,,1,1,1,2875
F1526,Day Pitney LLP,,,,1,1,1,2873
F1527,PCW Law,,,,1,1,1,2873
F1528,Williams Mullen,,,,1,1,1,2873
F1529,Hausefeld,,,,1,1,1,2873
F1530,"McDivitt Law Firm, P.C.",,,,1,1,1,2873
F1531,"Robison Calcagnie, Inc.",,,,1,1,1,2885
F1532,Parfinczuk Wolf,,,,1,1,1,2885
F1533,Farr Law Firm,,,,1,1,1,2875
F1534,"Sawin Law Firm, Ltd.",,,,1,1,1,2875
F1535,"McGuire Law, P.C.",,,,1,1,1,2875
F1536,"Wagner Reese, LLP",,,,1,1,1,2875
F1537,Wayne Wright LLP,,,,1,1,1,2875
F1538,Nabers Law Firm,,,,1,1,1,2875
F1539,Wiley Rein LLP,,,,1,1,1,2875
F1540,"Thomas & Libowitz, P.A.",,,,1,1,1,2879
F1541,Young Clement River LLP,,,,1,1,1,2886
F1542,"Beggs & Lane, RLLP",,,,1,1,1,2885
F1543,"Wilson Law, P.A.",,,,1,1,1,2885
F1544,"Bertram & Graf, LLC",,,,1,1,1,2885
F1545,"Taylor Martino, P.C.",,,,1,1,1,2885
