kind,pair_key,verdict,confidence,source,a,b
attorney,att|kristine.kraft.bogard-denton-schlichter-schlicter.15|michelle.kranz.borgess-kranz-zoll.12,distinct,high,llm-batch,"names: Kristine K. Kraft, Kristine Kraft | firm(s): Schlicter Bogard & Denton; Schlichter, Bogard & Denton, LLP; Schlicter Bogard LLP | MDLs: 1964, 2545, 2666, ","names: Michelle L. Kranz, Michelle Kranz | firm(s): Zoll, Kranz & Borgess; Zoll & Kranz, LLC; ZOLL & KRANZ, LLC | MDLs: 2197, 2391, 2545, 3107 | corpus: new_ext"
attorney,att|walter.bundy.barnett-bundy-bybee-smith.2|wh.bundy.barnett-bundy-bybee-smith.1,same,high,llm-batch,"names: Walter H. Bundy, Jr. [suffix jr] | firm(s): SMITH, BUNDY, BYBEE & BARNETT, P.C.; Smith Bundy, Bybee & Barnett P.C. | MDLs: 2333 | corpus: new_extracted |","names: W.H. Bundy, Jr. [suffix jr] | firm(s): Smith, Bundy, Bybee & Barnett, PC | MDLs: 2333 | corpus: new_extracted | mentions: 1"
attorney,att|van.bunch..1|walter.bundy.barnett-bundy-bybee-smith.2,distinct,high,llm-batch,"names: Walter H. Bundy, Jr. [suffix jr] | firm(s): SMITH, BUNDY, BYBEE & BARNETT, P.C.; Smith Bundy, Bybee & Barnett P.C. | MDLs: 2333 | corpus: new_extracted |",names: Van Bunch | firm(s): (no firm recorded) | MDLs: 2406 | corpus: old_extracted | mentions: 1
attorney,att|.bunge..3|walter.bundy.barnett-bundy-bybee-smith.2,distinct,high,llm-batch,"names: Walter H. Bundy, Jr. [suffix jr] | firm(s): SMITH, BUNDY, BYBEE & BARNETT, P.C.; Smith Bundy, Bybee & Barnett P.C. | MDLs: 2333 | corpus: new_extracted |",names: Mr. Bunge | firm(s): (no firm recorded) | MDLs: 2842 | corpus: old_extracted | mentions: 3
attorney,att|van.bunch..1|wh.bundy.barnett-bundy-bybee-smith.1,distinct,high,llm-batch,"names: W.H. Bundy, Jr. [suffix jr] | firm(s): Smith, Bundy, Bybee & Barnett, PC | MDLs: 2333 | corpus: new_extracted | mentions: 1",names: Van Bunch | firm(s): (no firm recorded) | MDLs: 2406 | corpus: old_extracted | mentions: 1
attorney,att|jonathan.bunge.emanuel-quinn-sullivan-urquhart.3|wh.bundy.barnett-bundy-bybee-smith.1,distinct,high,llm-batch,"names: W.H. Bundy, Jr. [suffix jr] | firm(s): Smith, Bundy, Bybee & Barnett, PC | MDLs: 2333 | corpus: new_extracted | mentions: 1","names: Jonathan C. Bunge | firm(s): Quinn Emanuel Urquhart & Sullivan, LLP | MDLs: 2842 | corpus: old_extracted | mentions: 3"
attorney,att|.bunge..3|wh.bundy.barnett-bundy-bybee-smith.1,distinct,high,llm-batch,"names: W.H. Bundy, Jr. [suffix jr] | firm(s): Smith, Bundy, Bybee & Barnett, PC | MDLs: 2333 | corpus: new_extracted | mentions: 1",names: Mr. Bunge | firm(s): (no firm recorded) | MDLs: 2842 | corpus: old_extracted | mentions: 3
attorney,att|jonathan.bunge.emanuel-quinn-sullivan-urquhart.3|van.bunch..1,distinct,high,llm-batch,names: Van Bunch | firm(s): (no firm recorded) | MDLs: 2406 | corpus: old_extracted | mentions: 1,"names: Jonathan C. Bunge | firm(s): Quinn Emanuel Urquhart & Sullivan, LLP | MDLs: 2842 | corpus: old_extracted | mentions: 3"
attorney,att|.bunge..3|van.bunch..1,distinct,medium,llm-batch,names: Van Bunch | firm(s): (no firm recorded) | MDLs: 2406 | corpus: old_extracted | mentions: 1,names: Mr. Bunge | firm(s): (no firm recorded) | MDLs: 2842 | corpus: old_extracted | mentions: 3
attorney,att|.bunge..3|jonathan.bunge.emanuel-quinn-sullivan-urquhart.3,same,high,llm-batch,"names: Jonathan C. Bunge | firm(s): Quinn Emanuel Urquhart & Sullivan, LLP | MDLs: 2842 | corpus: old_extracted | mentions: 3",names: Mr. Bunge | firm(s): (no firm recorded) | MDLs: 2842 | corpus: old_extracted | mentions: 3
attorney,att|david.omara.omara.2|mark.omara.omara.2,distinct,high,llm-web,"names: David C. OMara | firm(s): The OMara Law Firm, P.C. | MDLs: 2357 | corpus: old_extracted | mentions: 2","names: Mark OMara, Mark M. OMara | firm(s): OMara Law Group | MDLs: 2666, 2795 | corpus: old_extracted | mentions: 2"
attorney,att|joe.zonies.pozner-reilly.1|joseph.zonies.connelly-pozner-reilly-zonies.6,same,high,llm-batch,"names: Joseph J. Zonies, Joseph Zonies, Joseph J. Zonies, Esq. | firm(s): Reilly Pozner LLP; Reilly Pozner & Connelly; Zonies Law LLC | MDLs: 1871, 2342, 2458, ",names: Joe Zonies | firm(s): REILLY POZNER | MDLs: 2187 | corpus: old_extracted | mentions: 1
attorney,att|pete.flowers.flowers-foote-meyers-mielke.3|peter.flowers.flowers-foote-meyers-mielke.14,same,high,llm-batch,"names: Pete Flowers | firm(s): FOOTE MEYERS MIELKE & FLOWERS | MDLs: 2187, 2385 | corpus: new_extracted/old_extracted | mentions: 3","names: Peter Flowers, Peter J. Flowers | firm(s): Foote, Meyers, Mielke & Flowers; Meyers & Flowers, LLC; Meyers & Flowers | MDLs: 2197, 2272, 2391, 2441, 2768,"
attorney,att|john.restaino.restaino-siler.10|lori.restaino.restaino-siler.7,distinct,high,llm-web,"names: John M. Restaino, John Restaino | firm(s): The Restaino Law Firm; Restaino Siler; THE RESTAINO LAW FIRM | MDLs: 2187, 2197, 2244, 2385, 2452 | corpus: ne","names: Lori A. Siler Restaino, Lori Siler Restaino | firm(s): Restaino Siler; Restaino Siler, LLC | MDLs: 2244, 2502 | corpus: new_extracted/old_extracted | men"
attorney,att|jon.restaino.restaino.2|lori.restaino.restaino-siler.7,distinct,high,llm-web,"names: Lori A. Siler Restaino, Lori Siler Restaino | firm(s): Restaino Siler; Restaino Siler, LLC | MDLs: 2244, 2502 | corpus: new_extracted/old_extracted | men","names: Jon Restaino | firm(s): The Restaino Law Firm | MDLs: 2187, 2440 | corpus: old_extracted | mentions: 2"
attorney,att|.tellis..1|roland.tellis.baron-budd.31,same,high,llm-batch,"names: Roland Tellis, ROLAND TELLIS, Roland K. Tellis | firm(s): Baron & Budd, P.C.; BARON & BUDD; Baron Budd, P.C. | MDLs: 2415, 2599, 2672, 2777, 2905, 2948, ",names: Mr. Tellis | firm(s): (no firm recorded) | MDLs: 3052 | corpus: new_extracted | mentions: 1
attorney,att|j.nabers.nabers.1|joseph.nabers.blizzard-mccarthy-nabers.1,same,medium,llm-batch,"names: Joseph Scott Nabers | firm(s): Blizzard, McCarthy & Nabers | MDLs: 2458 | corpus: new_extracted | mentions: 1",names: J. Scott Nabers | firm(s): Nabers Law Firm | MDLs: 2875 | corpus: old_extracted | mentions: 1
attorney,att|brad.seidel.nix-patterson-roach.2|norman.seigel..2,distinct,high,llm-batch,"names: Brad E. Seidel, Brad Seidel | firm(s): Nix, Patterson & Roach, LLP | MDLs: 2502 | corpus: new_extracted | mentions: 2",names: Norman E. Seigel | firm(s): (no firm recorded) | MDLs: 2904 | corpus: new_extracted | mentions: 2
attorney,att|jeff.ostrow.ferguson-gilbert-kopelowitz-ostrow-weiselberg.11|jeffrey.ostrow.kopelowitz-ostrow.1,same,high,llm-batch,"names: Jeff Ostrow | firm(s): Kopelowitz Ostrow Ferguson Weiselberg Gilbert; Kopelowitz Ostrow P.A. | MDLs: 3090, 3108, 3114, 3127 | corpus: new_extracted | men",names: Jeffrey M. Ostrow | firm(s): Kopelowitz Ostrow P.A. | MDLs: 3115 | corpus: new_extracted | mentions: 1
attorney,att|j.meyer..1|jack.meyerson.meyerson-miller.2,distinct,medium,llm-batch,names: J. Andrew Meyer | firm(s): (no firm recorded) | MDLs: 2513 | corpus: new_extracted | mentions: 1,names: Jack Meyerson | firm(s): Meyerson & Miller | MDLs: 3108 | corpus: new_extracted | mentions: 2
attorney,att|michael.heaviside.heaviside-reed-zaic.6|mike.heaviside.heaviside-reed-zaic.1,same,high,llm-batch,names: Mike Heaviside | firm(s): Heaviside Reed Zaic | MDLs: 2502 | corpus: new_extracted | mentions: 1,names: Michael W. Heaviside | firm(s): Heaviside Reed Zaic | MDLs: 2570 | corpus: old_extracted | mentions: 6
attorney,att|david.wise.donahue-wise.1|erich.wise.delich-flynn-wise.1,distinct,high,llm-web,"names: David Wise | firm(s): Wise & Donahue, PLC | MDLs: 2514 | corpus: new_extracted | mentions: 1","names: Erich Wise | firm(s): Flynn, Delich and Wise, LLP | MDLs: 3028 | corpus: new_extracted | mentions: 1"
attorney,att|brent.wisner..1|r.wisner.aristei-baum-goldman-hedlund.1,same,high,llm-batch,names: Brent Wisner | firm(s): (no firm recorded) | MDLs: 2924 | corpus: new_extracted | mentions: 1,"names: R. Brent Wisner | firm(s): BAUM HEDLUND ARISTEI & GOLDMAN, P.C. | MDLs: 2924 | corpus: new_extracted | mentions: 1"
attorney,att|brent.wisner..1|robert.wisner..1,same,high,llm-batch,names: Brent Wisner | firm(s): (no firm recorded) | MDLs: 2924 | corpus: new_extracted | mentions: 1,names: Robert Brent Wisner | firm(s): (no firm recorded) | MDLs: 3101 | corpus: new_extracted | mentions: 1
attorney,att|r.wisner.aristei-baum-goldman-hedlund.1|robert.wisner..1,same,high,llm-batch,"names: R. Brent Wisner | firm(s): BAUM HEDLUND ARISTEI & GOLDMAN, P.C. | MDLs: 2924 | corpus: new_extracted | mentions: 1",names: Robert Brent Wisner | firm(s): (no firm recorded) | MDLs: 3101 | corpus: new_extracted | mentions: 1
attorney,att|ted.leopold.cohen-milstein-sellers-toll.1|theodore.leopold.cohen-milstein-sellers-toll.1,same,high,llm-batch,names: Theodore J. Leopold | firm(s): COHEN MILSTEIN SELLERS & TOLL PLLC | MDLs: 2540 | corpus: new_extracted | mentions: 1,"names: Ted Leopold | firm(s): Cohen Milstein Sellers & Toll, PLLC | MDLs: 2540 | corpus: new_extracted | mentions: 1"
attorney,att|panagiotis.albanis.morgan.2|pete.albanis.morgan.1,same,high,llm-batch,names: Pete Albanis | firm(s): MORGAN AND MORGAN COMPLEX LITIGATION GROUP | MDLs: 2577 | corpus: new_extracted | mentions: 1,"names: Panagiotis Pete V. Albanis, Esq., Panagiotis V. Albanis | firm(s): Morgan & Morgan, PA; MORGAN & MORGAN | MDLs: 2688, 3079 | corpus: new_extracted | ment"
attorney,att|r.kennedy.berris-kennedy-weisman.6|robert.kennedy.kennedy-weisman.1,same,high,llm-batch,"names: R. Eric Kennedy | firm(s): Weisman, Kennedy & Berris Co., L.P.A.; Weisman, Kennedy & Berris; WEISMAN, KENNEDY & BERRIS CO., L.P.A. | MDLs: 2197, 3004, 31",names: Robert E. (Eric) Kennedy | firm(s): Weisman Kennedy | MDLs: 3044 | corpus: new_extracted | mentions: 1
attorney,att|eric.kennedy.berris-kennedy-weisman.5|r.kennedy.berris-kennedy-weisman.6,same,high,llm-batch,"names: R. Eric Kennedy | firm(s): Weisman, Kennedy & Berris Co., L.P.A.; Weisman, Kennedy & Berris; WEISMAN, KENNEDY & BERRIS CO., L.P.A. | MDLs: 2197, 3004, 31","names: Eric Kennedy | firm(s): Weisman, Kennedy & Berris Co., L.P.A. | MDLs: 2441 | corpus: old_extracted | mentions: 5"
attorney,att|eric.kennedy.berris-kennedy-weisman.5|robert.kennedy.kennedy-weisman.1,same,high,llm-batch,names: Robert E. (Eric) Kennedy | firm(s): Weisman Kennedy | MDLs: 3044 | corpus: new_extracted | mentions: 1,"names: Eric Kennedy | firm(s): Weisman, Kennedy & Berris Co., L.P.A. | MDLs: 2441 | corpus: old_extracted | mentions: 5"
attorney,att|max.kennerly.kennerly-loutey.1|maxwell.kennerly.beasley.1,same,medium,llm-batch,names: Maxwell S. Kennerly | firm(s): THE BEASLEY FIRM | MDLs: 2452 | corpus: old_extracted | mentions: 1,names: Max Kennerly | firm(s): Kennerly Loutey LLC | MDLs: 2767 | corpus: old_extracted | mentions: 1
attorney,att|harper.segui.bryson-coleman-grossman-mason-milberg-phillips-whitfield.6|phillip.segui.segui.2,distinct,medium,llm-batch,"names: Harper Segui, Harper T. Segui | firm(s): Whitfield Bryson LLP; Milberg Coleman Bryson Phillips Grossman, PLLC; WHITFIELD BRYSON & MASON LLP | MDLs: 2886,","names: Phillip W. Segui, Jr. [suffix jr] | firm(s): SEGUI LAW FIRM PC; Segui Law Firm, PC | MDLs: 2886 | corpus: old_extracted | mentions: 2"
attorney,att|harper.segui.lee-segui.2|phillip.segui.segui.2,distinct,high,llm-web,names: Harper T. Segui | firm(s): Lee Segui PLLC | MDLs: 3078 | corpus: new_extracted | mentions: 2,"names: Phillip W. Segui, Jr. [suffix jr] | firm(s): SEGUI LAW FIRM PC; Segui Law Firm, PC | MDLs: 2886 | corpus: old_extracted | mentions: 2"
attorney,att|james.reeves.lumpkin-mestayer-reeves.6|michael.reese.reese.10,distinct,high,llm-batch,"names: Michael R. Reese, Michael Reese | firm(s): Reese LLP | MDLs: 2695, 2887, 2909, 2948, 3009, 3025 | corpus: new_extracted/old_extracted | mentions: 10","names: James Robert Reeves, James Reeves, James R. Reeves | firm(s): Lumpkin & Reeves, PLLC; Reeves & Mestayer, PLLC | MDLs: 2047, 2495 | corpus: old_extracted "
attorney,att|james.reeves.lumpkin-mestayer-reeves.6|jim.reeves.mestayer-reeves.2,same,high,llm-batch,"names: James Robert Reeves, James Reeves, James R. Reeves | firm(s): Lumpkin & Reeves, PLLC; Reeves & Mestayer, PLLC | MDLs: 2047, 2495 | corpus: old_extracted ",names: Jim Reeves | firm(s): Reeves & Mestayer | MDLs: 2775 | corpus: old_extracted | mentions: 2
attorney,att|marc.gather..1|todd.gather..1,distinct,medium,llm-batch,names: Marc Gather | firm(s): (no firm recorded) | MDLs: 2904 | corpus: new_extracted | mentions: 1,names: Todd S. Gather | firm(s): (no firm recorded) | MDLs: 2904 | corpus: new_extracted | mentions: 1
attorney,att|bradford.lear.lear-werts.3|rachel.leary.dechert.1,distinct,high,llm-batch,names: Rachel Leary | firm(s): DECHERT LLP | MDLs: 2924 | corpus: new_extracted | mentions: 1,"names: Bradford Lear, Bradford B. Lear | firm(s): LEAR WERTS LLP; Lear Werts LLP | MDLs: 2827, 2924 | corpus: new_extracted/old_extracted | mentions: 3"
attorney,att|brad.lear.lear-werts.1|bradford.lear.lear-werts.3,same,high,llm-batch,"names: Bradford Lear, Bradford B. Lear | firm(s): LEAR WERTS LLP; Lear Werts LLP | MDLs: 2827, 2924 | corpus: new_extracted/old_extracted | mentions: 3",names: Brad Lear | firm(s): Lear Werts LLP | MDLs: 3009 | corpus: new_extracted | mentions: 1
attorney,att|drew.edmonson.abney-lewis-neal-orbison-riggs-turpen.1|wa.edmondson.abney-lewis-neal-orbison-riggs-turpen.2,same,high,llm-web,names: Drew Edmonson | firm(s): Riggs Abney Neal Turpen Orbison & Lewis | MDLs: 2977 | corpus: new_extracted | mentions: 1,names: W.A. Edmondson | firm(s): Riggs Abney Neal Turpen Orbison & Lewis | MDLs: 2977 | corpus: new_extracted | mentions: 2
attorney,att|stephen.susman.godfrey-susman.1|steve.susman.godfrey-susman.1,same,high,llm-batch,names: Stephen Susman | firm(s): Susman Godfrey LLP | MDLs: 2002 | corpus: old_extracted | mentions: 1,names: Steve Susman | firm(s): Susman Godfrey L.L.P. | MDLs: 2567 | corpus: old_extracted | mentions: 1
attorney,att|christopher.ellis.bolen-ellis-robinson.2|dennis.ellis.annaguey-browne-ellis-george-obrien-ross.2,distinct,high,llm-web,names: Dennis S. Ellis | firm(s): Browne George Ross OBrien Annaguey & Ellis; Browne George Ross OBrien Annaguey & Ellis LLP | MDLs: 2989 | corpus: new_extracte,"names: Christopher M. Ellis | firm(s): Bolen Robinson & Ellis, LLP | MDLs: 2263, 2591 | corpus: old_extracted | mentions: 2"
attorney,att|dennis.ellis.annaguey-browne-ellis-george-obrien-ross.2|rob.ellis.ellis-kirkland.1,distinct,high,llm-web,names: Dennis S. Ellis | firm(s): Browne George Ross OBrien Annaguey & Ellis; Browne George Ross OBrien Annaguey & Ellis LLP | MDLs: 2989 | corpus: new_extracte,names: Rob Ellis | firm(s): Kirkland & Ellis LLP | MDLs: 2885 | corpus: old_extracted | mentions: 1
attorney,att|christopher.ellis.bolen-ellis-robinson.2|rob.ellis.ellis-kirkland.1,distinct,high,llm-web,"names: Christopher M. Ellis | firm(s): Bolen Robinson & Ellis, LLP | MDLs: 2263, 2591 | corpus: old_extracted | mentions: 2",names: Rob Ellis | firm(s): Kirkland & Ellis LLP | MDLs: 2885 | corpus: old_extracted | mentions: 1
attorney,att|gabe.assaad.mcdonald-worley.2|gabriel.assaad.hodges-kennedy-mcdonald-worley.10,same,high,llm-batch,"names: Gabriel Assaad, Gabriel A. Assaad | firm(s): McDonald Worley, PC; McDonald Worley; Kennedy Hodges | MDLs: 2775, 2885, 2989, 3081 | corpus: new_extracted/",names: Gabe Assaad | firm(s): McDonald Worley | MDLs: 3081 | corpus: new_extracted | mentions: 2
attorney,att|michael.farrell.farrell-legg-white.3|paul.farrell.bailey-farrell-greene-ketchum-tweel-walker.8,distinct,high,llm-web,"names: Paul T. Farrell, Jr., Paul Farrell, Jr., Paul Farrell [suffix jr] | firm(s): Greene, Ketchum, Bailey, Walker, Farrell & Tweel; GREENE KETCHUM BAILEY WALK","names: Michael Farrell | firm(s): Farrell, White & Legg PLLC | MDLs: 2325, 2326, 2327 | corpus: old_extracted | mentions: 3"
attorney,att|richard.paul.mcinnes-paul.7|rick.paul.paul.5,same,high,llm-batch,"names: Richard M. Paul III, Richard M. Paul, III [suffix 3] | firm(s): Paul LLP; Paul McInnes LLP; Paul, LLP | MDLs: 2591, 2820, 3023, 3043 | corpus: new_extrac","names: Rick Paul, RICK PAUL | firm(s): Paul LLP | MDLs: 2993, 3025, 3031 | corpus: new_extracted | mentions: 5"
attorney,att|d.rihn.peirce-robert.2|daniel.rihn.peirce-robert.2,same,high,llm-batch,"names: D. Aaron Rihn | firm(s): Robert Peirce & Associates, P.C. | MDLs: 3014 | corpus: new_extracted | mentions: 2",names: Daniel Rihn | firm(s): Robert Peirce & Associates | MDLs: 3140 | corpus: new_extracted | mentions: 2
attorney,att|mark.donatelli..1|randolph.donatelli.flood-lyons.1,distinct,high,llm-batch,"names: Randolph H. Donatelli | firm(s): Lyons & Flood, LLP | MDLs: 3028 | corpus: new_extracted | mentions: 1",names: Mark H. Donatelli | firm(s): (no firm recorded) | MDLs: 2695 | corpus: old_extracted | mentions: 1
attorney,att|russ.abney.watts.3|russell.abney.watts.3,same,high,llm-batch,"names: Russell T. Abney | firm(s): Watts LLP | MDLs: 2592, 3026 | corpus: new_extracted/old_extracted | mentions: 3",names: Russ Abney | firm(s): Watts LLP; WATTS LLP | MDLs: 3092 | corpus: new_extracted | mentions: 3
attorney,att|jeff.bowersox.bowersox.1|jeffrey.bowersox.bowersox.5,same,high,llm-batch,"names: Jeffrey Bowersox, Jeffrey A. Bowersox | firm(s): Bowersox Law Firm; Bowersox Law Office | MDLs: 2666, 2775, 3026 | corpus: new_extracted/old_extracted | ",names: Jeff Bowersox | firm(s): Bowersox Law Firm P.C. | MDLs: 2441 | corpus: old_extracted | mentions: 1
attorney,att|sarah.aldridge.barrett.2|sterling.aldridge.barrett.4,same,high,llm-batch,"names: Sterling Aldridge | firm(s): Barrett Law Group, P.A. | MDLs: 2993, 3031 | corpus: new_extracted | mentions: 4","names: Sarah Sterling Aldridge | firm(s): Barrett Law Group, P.A. | MDLs: 3032 | corpus: new_extracted | mentions: 2"
attorney,att|kenneth.byrd.bernstein-cabrasher-heimann-lieff.2|kenny.byrd.bernstein-cabraser-heimann-lieff.6,same,high,llm-batch,"names: Kenneth S. Byrd | firm(s): LIEFF CABRASHER HEIMANN & BERNSTEIN, LLP | MDLs: 3035 | corpus: new_extracted | mentions: 2","names: Kenny Byrd, Kenny S. Byrd | firm(s): Lieff, Cabraser, Heimann & Bernstein, LLP | MDLs: 2885 | corpus: old_extracted | mentions: 6"
attorney,att|marie.napoli.napoli-shkolnik.6|paul.napoli.napoli-shkolnik.11,distinct,high,llm-web,"names: Marie Napoli | firm(s): Napoli Shkolnik; Napoli Shkolnik PLLC | MDLs: 2775, 2859 | corpus: old_extracted | mentions: 6",names: Paul J. Napoli | firm(s): Napoli Shkolnik; Napoli Shkolnik PLLC | MDLs: 2873 | corpus: old_extracted | mentions: 11
attorney,att|thomas.pirtle.laminack-martines-pirtle.1|tom.pirtle.laminack-martines-pirtle.8,same,high,llm-batch,"names: Tom Pirtle | firm(s): Laminack, Pirtle & Martines | MDLs: 2885, 3081 | corpus: new_extracted/old_extracted | mentions: 8","names: Thomas W. Pirtle | firm(s): Laminack, Pirtle & Martines, L.L.P. | MDLs: 2885 | corpus: old_extracted | mentions: 1"
attorney,att|jenniffer.elwell.berger-montague.1|jenny.elwell.berger-montague.1,same,high,llm-batch,names: Jenniffer Elwell | firm(s): Berger Montague | MDLs: 3081 | corpus: new_extracted | mentions: 1,names: Jenny Elwell | firm(s): Berger Montague | MDLs: 3081 | corpus: new_extracted | mentions: 1
attorney,att|jennifer.elwell.berger-montague.1|jenny.elwell.berger-montague.1,same,high,llm-batch,names: Jennifer Elwell | firm(s): Berger Montague | MDLs: 3081 | corpus: new_extracted | mentions: 1,names: Jenny Elwell | firm(s): Berger Montague | MDLs: 3081 | corpus: new_extracted | mentions: 1
attorney,att|.clerkin..2|michelle.clerkin.harrison-motley-nelson-rice-spiro.4,same,high,llm-batch,"names: Michelle C. Clerkin | firm(s): Motley Rice LLC; Spiro Harrison & Nelson | MDLs: 2842, 3107 | corpus: new_extracted/old_extracted | mentions: 4",names: Ms. Clerkin | firm(s): (no firm recorded) | MDLs: 2842 | corpus: old_extracted | mentions: 2
